time,odom_v,odom_w,odom_x,odom_y,odom_z,odom_ori_w
1708780511.0304046,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1708780511.0505216,0.0,0.0,0.6193565045097809,4.196384715952295,0.6784962338388136,0.7346038801058337
1708780511.070513,-0.004000000189989805,-0.03500000014901161,0.6193501643944247,4.1963050022770485,0.6782391921379134,0.7348412061446409
1708780511.0905125,-0.004000000189989805,-0.03500000014901161,0.6193437659031664,4.1962252606297,0.6779819628026638,0.735078538738717
1708780511.1105163,-0.004000000189989805,-0.10599999874830246,0.6193373102390339,4.196145506719535,0.6772022549557032,0.7357969189137114
1708780511.1305413,-0.013000000268220901,-0.11100000143051147,0.619315756874159,4.195886075963417,0.6763840828528715,0.7365490971166008
1708780511.1505206,-0.013000000268220901,-0.11100000143051147,0.6192936772371589,4.195627283659247,0.6755669388798069,0.7372986580026897
1708780511.170392,-0.013000000268220901,-0.11100000143051147,0.6192711462875212,4.1953699408118545,0.6747533919056785,0.7380432643902266
1708780511.1904938,-0.008999999612569809,-0.1469999998807907,0.6192549695173855,4.195189749092811,0.6736622087165233,0.7390393958018581
1708780511.2105124,-0.004000000189989805,-0.10599999874830246,0.6192475740059408,4.195110017339441,0.672877723321348,0.7397537221656134
1708780511.2303705,-0.008999999612569809,-0.1469999998807907,0.6192306896705033,4.194932091867792,0.6717972728333562,0.7407350566927862
1708780511.2503884,-0.004000000189989805,-0.10599999874830246,0.6192228925683833,4.19485240098483,0.6710110148500321,0.7414473804323068
1708780511.2705345,0.013000000268220901,-0.2529999911785126,0.619248948582722,4.195113001554934,0.6691192683793956,0.7431550340833482
1708780511.2905223,0.00800000037997961,-0.2939999997615814,0.6192656678048044,4.195272027649448,0.6669328380356753,0.7451178360163443
1708780511.3103788,0.00800000037997961,-0.2939999997615814,0.6192832051645355,4.195429907808463,0.6647550825327881,0.7470613631066902
1708780511.3304996,0.004000000189989805,-0.2590000033378601,0.6192925574083724,4.195509845673814,0.6628062553241034,0.7487909373805477
1708780511.3504868,0.013000000268220901,-0.33500000834465027,0.6193240948592296,4.19576775787304,0.6602957048249628,0.7510057138196125
1708780511.3705046,0.008999999612569809,-0.3709999918937683,0.6193471588095821,4.195946435598586,0.6575024489143075,0.7534524070382205
1708780511.3903553,0.0,-0.2939999997615814,0.6193471588095821,4.195946435598586,0.6553010336216893,0.7553678278390904
1708780511.4104018,0.004000000189989805,-0.32899999618530273,0.6193584780068871,4.196025819035121,0.6528065255207107,0.7575246796227683
1708780511.430507,0.0,-0.2939999997615814,0.6193584780068871,4.196025819035121,0.6505648574729442,0.7594507003230742
1708780511.450513,0.0,-0.2939999997615814,0.6193584780068871,4.196025819035121,0.648328601904625,0.7613606398760013
1708780511.4704323,0.0,-0.2939999997615814,0.6193584780068871,4.196025819035121,0.6460964420064136,0.7632557812598952
1708780511.4904275,0.0,-0.22300000488758087,0.6193584780068871,4.196025819035121,0.6443931798830241,0.7646943374448673
1708780511.5104988,-0.004000000189989805,-0.2590000033378601,0.619344868487443,4.195946695839032,0.6424033885901466,0.7663666787693063
1708780511.5305462,-0.004000000189989805,-0.2590000033378601,0.619330864573399,4.195867738835406,0.6404116404898907,0.7680318552801354
1708780511.5505304,0.0,-0.22300000488758087,0.619330864573399,4.195867738835406,0.6386986895756634,0.769456940922837
1708780511.5703926,0.004000000189989805,-0.2590000033378601,0.61934549326053,4.195945828927295,0.6367174245719646,0.7710972190628395
1708780511.5903711,0.004000000189989805,-0.2590000033378601,0.6193606115586839,4.196024299951793,0.6347202983082246,0.7727419639928443
1708780511.6105144,0.0,-0.22300000488758087,0.6193606115586839,4.196024299951793,0.6329831419957851,0.7741655778637693
1708780511.6303942,0.0,-0.22300000488758087,0.6193606115586839,4.196024299951793,0.631265569602848,0.7755667480197896
1708780511.6504228,-0.004000000189989805,-0.2590000033378601,0.6193443476875314,4.195945853556854,0.6292518530004431,0.7772014574712973
1708780511.6704645,0.0,-0.22300000488758087,0.6193443476875314,4.195945853556854,0.6275135050042715,0.7786056775012973
1708780511.6904705,0.004000000189989805,-0.2590000033378601,0.6193613489691646,4.196024050216523,0.6254942202099337,0.78022880008621
1708780511.710522,0.0,-0.22300000488758087,0.6193613489691646,4.196024050216523,0.6237482778748841,0.7816252848060357
1708780511.7304146,0.0,-0.22300000488758087,0.6193613489691646,4.196024050216523,0.622013068559891,0.7830068598299177
1708780511.7505288,0.0,-0.22300000488758087,0.6193613489691646,4.196024050216523,0.6202554251331579,0.7843999028511449
1708780511.7704668,0.004000000189989805,-0.18199999630451202,0.6193797371018597,4.196101653425517,0.6188312228678985,0.7855239764665501
1708780511.7903733,-0.004000000189989805,-0.2590000033378601,0.619361097078702,4.196024240332624,0.6168041831691636,0.7871166366079558
1708780511.810375,0.0,-0.2939999997615814,0.619361097078702,4.196024240332624,0.6144871869372606,0.7889268008439897
1708780511.830375,0.0,-0.22300000488758087,0.619361097078702,4.196024240332624,0.6127263565196349,0.790295142352636
1708780511.8504977,0.0,-0.22300000488758087,0.619361097078702,4.196024240332624,0.6109516472353858,0.7916679131683744
1708780511.8705041,0.0,-0.22300000488758087,0.619361097078702,4.196024240332624,0.6091841297068409,0.793028811653977
1708780511.890433,0.0,-0.22300000488758087,0.619361097078702,4.196024240332624,0.6074204668542005,0.7943804985311669
1708780511.9105105,0.0,-0.22300000488758087,0.619361097078702,4.196024240332624,0.6056406205760946,0.7957382978770112
1708780511.9305918,0.004000000189989805,-0.2590000033378601,0.6193824956249578,4.196101662822065,0.6035692347762607,0.7973105911949239
1708780511.950503,-0.004000000189989805,-0.2590000033378601,0.6193608793487104,4.1960250075042955,0.6015113638514865,0.7988642432588434
1708780511.9704306,0.004000000189989805,-0.2590000033378601,0.6193829087131406,4.196101613150078,0.5994477997719584,0.8004138525466423
1708780511.9903872,0.0,-0.22300000488758087,0.6193829087131406,4.196101613150078,0.597665264162488,0.8017457402528456
1708780512.0105164,0.0,-0.22300000488758087,0.6193829087131406,4.196101613150078,0.5958643129512924,0.8030851265906276
1708780512.0303707,-0.004000000189989805,-0.2590000033378601,0.6193598863744799,4.196025606253719,0.5937975105126623,0.8046145142296184
1708780512.0503697,0.004000000189989805,-0.2590000033378601,0.6193834700050896,4.196102047209423,0.5917116663738172,0.8061496783334472
1708780512.0704055,-0.004000000189989805,-0.2590000033378601,0.6193594467596282,4.196025589439988,0.5896180161839528,0.8076822363970251
1708780512.0904324,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5878130008589183,0.8089968331342424
1708780512.1104872,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5860025121227742,0.8103092346664932
1708780512.1303976,0.0,-0.2939999997615814,0.6193594467596282,4.196025589439988,0.5836283999597838,0.8120208684266572
1708780512.1503868,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5818171145975825,0.8133196451342753
1708780512.1703937,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5800013402328057,0.8146155199406337
1708780512.1905189,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5781719156270508,0.8159149685966954
1708780512.2104585,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5763564994714254,0.8171983758653982
1708780512.230516,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5745274642387119,0.8184853039825674
1708780512.2504792,0.0,-0.22300000488758087,0.6193594467596282,4.196025589439988,0.5727041769578559,0.8197621153084746
1708780512.2703776,0.004000000189989805,-0.2590000033378601,0.6193868285490048,4.196100324865528,0.5705898790085114,0.821235161188957
1708780512.2904484,0.0,-0.22300000488758087,0.6193868285490048,4.196100324865528,0.5687506134676628,0.8225100240605929
1708780512.3105297,0.0,-0.22300000488758087,0.6193868285490048,4.196100324865528,0.5669075362776353,0.8237814305455189
1708780512.3303773,0.0,-0.22300000488758087,0.6193868285490048,4.196100324865528,0.5650831048344213,0.8250339899850736
1708780512.3504941,0.0,-0.22300000488758087,0.6193868285490048,4.196100324865528,0.5632311151009465,0.8262994075891283
1708780512.370455,-0.004000000189989805,-0.2590000033378601,0.6193576423635991,4.19602600672822,0.561093301185606,0.8277525640942701
1708780512.3903723,0.0,-0.22300000488758087,0.6193576423635991,4.19602600672822,0.5592536855691962,0.8289965712699122
1708780512.4104395,0.004000000189989805,-0.2590000033378601,0.6193877008933494,4.196100435620803,0.5570974683879212,0.8304471149421673
1708780512.4304492,0.004000000189989805,-0.2590000033378601,0.619418058354277,4.1961744938192105,0.5549437022462836,0.8318879055120275
1708780512.450394,0.0,-0.22300000488758087,0.619418058354277,4.1961744938192105,0.5530923438013461,0.8331199548854495
1708780512.4705045,-0.004000000189989805,-0.2590000033378601,0.6193868323061211,4.196100359107802,0.5509207504264241,0.8345575634727576
1708780512.4905167,0.0,-0.22300000488758087,0.6193868323061211,4.196100359107802,0.5490572063165858,0.8357847714524512
1708780512.510523,-0.004000000189989805,-0.2590000033378601,0.6193550562468497,4.1960269123860625,0.5468899836643749,0.837204482649
1708780512.5305011,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5450237153535221,0.8384206281469003
1708780512.5505183,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5431510780240125,0.8396349840504224
1708780512.5704715,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5412817283445895,0.8408412992713273
1708780512.5904932,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.539403252489536,0.8420475825057097
1708780512.610502,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.537523333404769,0.843248875507952
1708780512.630591,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5356331753132587,0.8444507691415977
1708780512.6504984,0.0,-0.22300000488758087,0.6193550562468497,4.1960269123860625,0.5337574470796166,0.8456376219676194
1708780512.6705124,0.004000000189989805,-0.2590000033378601,0.6193894970297115,4.196099181847082,0.5315639086761293,0.847018188112248
1708780512.6904707,0.0,-0.2939999997615814,0.6193894970297115,4.196099181847082,0.5290765836644357,0.8485740796288616
1708780512.7105243,0.0,-0.22300000488758087,0.6193894970297115,4.196099181847082,0.5271778682578676,0.8497549618678848
1708780512.7305264,0.0,-0.22300000488758087,0.6193894970297115,4.196099181847082,0.5252814044682836,0.850928578741969
1708780512.7505286,-0.004000000189989805,-0.18199999630451202,0.6193536406291779,4.196027658174801,0.5237316859091495,0.8518832790792175
1708780512.7705336,0.0,-0.22300000488758087,0.6193536406291779,4.196027658174801,0.5218302238093375,0.8530493640576122
1708780512.7905173,0.004000000189989805,-0.2590000033378601,0.6193900422060726,4.196098824328818,0.5196208603049702,0.8543969578222541
1708780512.8104532,0.0,-0.2939999997615814,0.6193900422060726,4.196098824328818,0.5171147690708409,0.8559160680865916
1708780512.830511,0.004000000189989805,-0.18199999630451202,0.6194273646741671,4.196169846364163,0.5155516332941829,0.8568585142295666
1708780512.8505242,0.004000000189989805,-0.18199999630451202,0.6194648622573151,4.196240573421866,0.5139902754904828,0.8577960111245666
1708780512.8704765,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.5120806796412994,0.8589373536749376
1708780512.8905432,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.510157566214312,0.8600809599301045
1708780512.9105277,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.5082398148191585,0.8612155889396031
1708780512.9305208,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.5063187177430143,0.8623464246247385
1708780512.9505038,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.5043960570353684,0.8634724185792928
1708780512.9705336,0.0,-0.22300000488758087,0.6194648622573151,4.196240573421866,0.502466374554898,0.8645967513480819
1708780512.9905162,0.004000000189989805,-0.2590000033378601,0.619504431766582,4.196310021101114,0.500227362385534,0.8658940962501197
1708780513.010504,0.0,-0.2939999997615814,0.619504431766582,4.196310021101114,0.49768100785004343,0.8673601411324854
1708780513.0305543,0.0,-0.22300000488758087,0.619504431766582,4.196310021101114,0.4957407025965153,0.8684705842969659
1708780513.0505252,0.0,-0.22300000488758087,0.619504431766582,4.196310021101114,0.4938056051340507,0.869572322661085
1708780513.0704632,0.0,-0.22300000488758087,0.619504431766582,4.196310021101114,0.4918712372654313,0.8706679539014709
1708780513.0904996,0.0,-0.22300000488758087,0.619504431766582,4.196310021101114,0.4899248975706354,0.8717646441215671
1708780513.110374,0.0,-0.22300000488758087,0.619504431766582,4.196310021101114,0.48799187502273034,0.8728481711682736
1708780513.1304183,-0.004000000189989805,-0.2590000033378601,0.6194624405803912,4.196241719047888,0.4857245412181642,0.8741119322251607
1708780513.1505275,0.0,-0.22300000488758087,0.6194624405803912,4.196241719047888,0.4837634183181096,0.8751988088983997
1708780513.1703825,0.0,-0.22300000488758087,0.6194624405803912,4.196241719047888,0.48182468593105054,0.876267637213337
1708780513.1904037,-0.004000000189989805,-0.2590000033378601,0.61941953965205,4.196174093778022,0.47955111393397165,0.8775139481083403
1708780513.2104473,-0.004000000189989805,-0.2590000033378601,0.6193762404472438,4.1961066167938466,0.4772717800246698,0.8787557385258336
1708780513.2304952,0.0,-0.22300000488758087,0.6193762404472438,4.1961066167938466,0.47530629111774825,0.8798203962308957
1708780513.2504148,0.0,-0.22300000488758087,0.6193762404472438,4.1961066167938466,0.47335099355755184,0.8808739052203093
1708780513.2705033,0.004000000189989805,-0.2590000033378601,0.6194205857100687,4.196173625532283,0.4710578519482934,0.8821023183950146
1708780513.2904274,0.0,-0.2939999997615814,0.6194205857100687,4.196173625532283,0.46847228436615496,0.8834781937211333
1708780513.310398,0.0,-0.22300000488758087,0.6194205857100687,4.196173625532283,0.46650385719530324,0.8845191638522617
1708780513.330503,0.0,-0.22300000488758087,0.6194205857100687,4.196173625532283,0.4645198669470612,0.8855626986337469
1708780513.3503916,-0.004000000189989805,-0.2590000033378601,0.6193753634876087,4.196108174138549,0.4622374911021225,0.886756168188085
1708780513.3703926,-0.004000000189989805,-0.2590000033378601,0.6193295476362045,4.196042588548207,0.45993914395197105,0.8879504399800295
1708780513.390367,0.0,-0.22300000488758087,0.6193295476362045,4.196042588548207,0.4579604034957682,0.8889725917203484
1708780513.4103823,0.0,-0.22300000488758087,0.6193295476362045,4.196042588548207,0.45597533794864675,0.8899924107443936
1708780513.4303699,0.0,-0.22300000488758087,0.6193295476362045,4.196042588548207,0.4539907417054305,0.8910064009005508
1708780513.450598,0.0,-0.2939999997615814,0.6193295476362045,4.196042588548207,0.4513393235982158,0.8923524051482716
1708780513.47056,0.0,-0.22300000488758087,0.6193295476362045,4.196042588548207,0.44935203349084807,0.8933547727513632
1708780513.4903831,-0.004000000189989805,-0.2590000033378601,0.6192822760689718,4.195978927493402,0.4470572236359408,0.8945053598469517
1708780513.510542,0.004000000189989805,-0.2590000033378601,0.619330679719118,4.196043418704419,0.4447205400338982,0.8956693816760501
1708780513.5305138,0.004000000189989805,-0.2590000033378601,0.6193789674263266,4.1961070605942705,0.4424025373784478,0.8968165893431672
1708780513.5503898,0.004000000189989805,-0.2590000033378601,0.6194273502919901,4.196170147529474,0.44009272481762624,0.8979523336806899
1708780513.5705307,0.0,-0.22300000488758087,0.6194273502919901,4.196170147529474,0.43807506906240645,0.8989383926977242
1708780513.590399,-0.004000000189989805,-0.2590000033378601,0.6193783807863887,4.196107554459216,0.435760718257746,0.900062551394898
1708780513.6104593,0.004000000189989805,-0.2590000033378601,0.619428148675396,4.196170497914994,0.43342104716953345,0.9011915422763714
1708780513.630392,0.0,-0.22300000488758087,0.619428148675396,4.196170497914994,0.43141707443844296,0.9021525967833685
1708780513.6503813,-0.004000000189989805,-0.2590000033378601,0.6193779550727904,4.196108258856462,0.42908031670638663,0.9032663404639558
1708780513.6704025,0.004000000189989805,-0.2590000033378601,0.6194285513715506,4.1961703367793906,0.42673692315394424,0.9043758059662502
1708780513.6903734,0.004000000189989805,-0.2590000033378601,0.6194793404398159,4.196231995553802,0.42439658367334243,0.9054764159084407
1708780513.7105415,0.004000000189989805,-0.2590000033378601,0.6195309522213783,4.196293996818614,0.4220302625699539,0.9065817434049375
1708780513.730517,0.0,-0.22300000488758087,0.6195309522213783,4.196293996818614,0.4200100134365933,0.9075194701013267
1708780513.7505126,-0.004000000189989805,-0.2590000033378601,0.61947918866005,4.196233023122808,0.41765863618169446,0.9086040191540246
1708780513.7705343,0.0,-0.22300000488758087,0.61947918866005,4.196233023122808,0.41562921941220204,0.9095341400798562
1708780513.7905154,0.0,-0.22300000488758087,0.61947918866005,4.196233023122808,0.4136018481753484,0.9104578579956
1708780513.8104281,-0.004000000189989805,-0.2590000033378601,0.6194267888808364,4.196173035223271,0.4112526764089967,0.9115213854575421
1708780513.8304636,0.0,-0.22300000488758087,0.6194267888808364,4.196173035223271,0.4092153442287422,0.9124378346209412
1708780513.8505092,0.008999999612569809,-0.21799999475479126,0.6195467770739245,4.196307759591765,0.4072207220743035,0.9133297780721281
1708780513.8705063,0.0,-0.22300000488758087,0.6195467770739245,4.196307759591765,0.4051832913869659,0.9142354731582149
1708780513.8905346,0.0,-0.22300000488758087,0.6195467770739245,4.196307759591765,0.403140646054409,0.915138033030446
1708780513.9105103,0.0,-0.2939999997615814,0.6195467770739245,4.196307759591765,0.4004516871279705,0.9163178740351855
1708780513.9305224,0.0,-0.22300000488758087,0.6195467770739245,4.196307759591765,0.39840604978595245,0.9172091470836699
1708780513.9504197,0.004000000189989805,-0.2590000033378601,0.6196011003005791,4.196365926825933,0.3960413568934095,0.9182326740157023
1708780513.9705431,0.0,-0.22300000488758087,0.6196011003005791,4.196365926825933,0.3939800646336839,0.9191189850455915
1708780513.9904947,0.0,-0.22300000488758087,0.6196011003005791,4.196365926825933,0.3919344138210902,0.919993160443445
1708780514.0104456,0.0,-0.22300000488758087,0.6196011003005791,4.196365926825933,0.38988690099929135,0.9208627500497394
1708780514.0304892,0.004000000189989805,-0.2590000033378601,0.619656899287553,4.196423496708208,0.3874953780749327,0.921871646147426
1708780514.0505133,-0.004000000189989805,-0.2590000033378601,0.6196008564095454,4.196366272624413,0.3851035595662313,0.9228733653158585
1708780514.0703988,0.0,-0.22300000488758087,0.6196008564095454,4.196366272624413,0.38305638434112094,0.9237249625378257
1708780514.0905337,0.0,-0.22300000488758087,0.6196008564095454,4.196366272624413,0.38098160119618035,0.924582619104423
1708780514.1105437,0.0,-0.22300000488758087,0.6196008564095454,4.196366272624413,0.3789178080847922,0.9254303294771663
1708780514.1304073,0.004000000189989805,-0.2590000033378601,0.6196574947327966,4.1964219957526705,0.3765360458280421,0.926401967934105
1708780514.1503992,0.0,-0.2939999997615814,0.6196574947327966,4.1964219957526705,0.37381190080913834,0.927504535198324
1708780514.1703935,0.0,-0.2939999997615814,0.6196574947327966,4.1964219957526705,0.37108421062919483,0.9285992185123286
1708780514.1905155,-0.004000000189989805,-0.2590000033378601,0.6195991735684214,4.196366525157348,0.3686632056207367,0.929563037572731
1708780514.2106543,0.0,-0.22300000488758087,0.6195991735684214,4.196366525157348,0.3665749765959404,0.9303885137584652
1708780514.2304091,0.0,-0.2939999997615814,0.6195991735684214,4.196366525157348,0.36387160726771783,0.9314491147799796
1708780514.2505047,0.004000000189989805,-0.2590000033378601,0.6196582703699466,4.196421012896184,0.3614463903235337,0.9323928930027768
1708780514.270485,0.004000000189989805,-0.18199999630451202,0.6197173086832188,4.1964748809187356,0.3597505252225946,0.9330485301430292
1708780514.2903843,0.0,-0.22300000488758087,0.6197173086832188,4.1964748809187356,0.3576794117475855,0.9338444401568717
1708780514.3105118,0.0,-0.22300000488758087,0.6197173086832188,4.1964748809187356,0.35558277126538784,0.9346447949778712
1708780514.3304427,0.0,-0.22300000488758087,0.6197173086832188,4.1964748809187356,0.35350482621780804,0.9354327008613272
1708780514.3505132,-0.004000000189989805,-0.2590000033378601,0.6196570914599187,4.196421785434276,0.3510723155492977,0.9363483482416436
1708780514.370499,-0.004000000189989805,-0.2590000033378601,0.6195968549760036,4.196369226999129,0.3486477396099619,0.9372538363030926
1708780514.3903885,0.0,-0.2939999997615814,0.6195968549760036,4.196369226999129,0.3459059456846211,0.9382691920446008
1708780514.4105728,0.0,-0.22300000488758087,0.6195968549760036,4.196369226999129,0.3437934599424362,0.9390452901222648
1708780514.4305098,0.0,-0.22300000488758087,0.6195968549760036,4.196369226999129,0.3417051161177285,0.9398072215188441
1708780514.4503918,0.0,-0.22300000488758087,0.6195968549760036,4.196369226999129,0.3396208994048987,0.9405624087148112
1708780514.4705458,0.0,-0.22300000488758087,0.6195968549760036,4.196369226999129,0.33750641639339723,0.9413232276393092
1708780514.4905577,0.0,-0.22300000488758087,0.6195968549760036,4.196369226999129,0.3354051947029835,0.9420739649126568
1708780514.5105004,0.004000000189989805,-0.2590000033378601,0.6196586782717639,4.196419638714131,0.33297108253342506,0.9429370382992276
1708780514.5304306,0.004000000189989805,-0.2590000033378601,0.6197207218412513,4.196469698730416,0.33053629194648254,0.9437932822955828
1708780514.5504758,0.004000000189989805,-0.2590000033378601,0.6197833820249379,4.1965197244589865,0.32808524901843394,0.9446481193420713
1708780514.57063,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3259616020519367,0.9453830091490617
1708780514.5905426,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.3238618100026651,0.9461043959425396
1708780514.6105592,0.0,-0.22300000488758087,0.6197833820249379,4.1965197244589865,0.32174945308813757,0.9468248462294832
1708780514.6305258,0.0,-0.2939999997615814,0.6197833820249379,4.1965197244589865,0.31896904148305943,0.9477651347118538
1708780514.650518,-0.004000000189989805,-0.2590000033378601,0.6197196855783067,4.196471374162651,0.3165142248818505,0.9485877637032017
1708780514.6704562,-0.004000000189989805,-0.2590000033378601,0.6196559121088562,4.196423483853179,0.31406391656629035,0.9494018413248639
1708780514.6903923,0.004000000189989805,-0.2590000033378601,0.6197199251131721,4.196471039058556,0.3116117796477429,0.9502095025754934
1708780514.710511,-0.004000000189989805,-0.2590000033378601,0.6196550791220081,4.196423382667515,0.30913508736682127,0.9510181374499163
1708780514.7304933,0.0,-0.2939999997615814,0.6196550791220081,4.196423382667515,0.3063402121338304,0.9519220947271892
1708780514.7504947,0.004000000189989805,-0.2590000033378601,0.6197200682667705,4.196470043632124,0.3038735483940629,0.9527123734823649
1708780514.770421,-0.004000000189989805,-0.2590000033378601,0.6196550825590096,4.196423893437932,0.3014140949401226,0.9534933368259197
1708780514.7905002,0.004000000189989805,-0.2590000033378601,0.6197208050584893,4.196470058478393,0.2989337767806263,0.9542738585435895
1708780514.81053,0.0,-0.22300000488758087,0.6197208050584893,4.196470058478393,0.29680182141981576,0.9549390969071692
1708780514.8303938,0.004000000189989805,-0.2590000033378601,0.6197862617168919,4.196515098140566,0.29434438988721034,0.9556994193479067
1708780514.8503957,-0.004000000189989805,-0.2590000033378601,0.619720117871079,4.19647008527838,0.29186791832971604,0.9564586338414632
1708780514.8703969,-0.004000000189989805,-0.2590000033378601,0.6196537439361332,4.196425417162355,0.2893895710941515,0.9572114061908911
1708780514.8904214,0.004000000189989805,-0.2590000033378601,0.6197204263329855,4.1964697927238195,0.2869063781158621,0.9579586265577642
1708780514.9104083,0.004000000189989805,-0.2590000033378601,0.6197872118656771,4.196513738865493,0.28442594153639084,0.9586980149041394
1708780514.9303844,-0.004000000189989805,-0.2590000033378601,0.6197202355659641,4.1964701623429885,0.2819449272092099,0.9594305905176223
1708780514.9505262,-0.004000000189989805,-0.2590000033378601,0.6196524774371682,4.196426574441476,0.2794414285462465,0.9601627403789594
1708780514.9704144,0.004000000189989805,-0.18199999630451202,0.6197196064950712,4.196469264211379,0.2777032334426439,0.9606669111276293
1708780514.990379,-0.004000000189989805,-0.2590000033378601,0.6196520648386158,4.196426654617816,0.2752185675466137,0.9613816828282042
1708780515.0104263,0.004000000189989805,-0.18199999630451202,0.6197201057852737,4.19646908893492,0.2734642669449722,0.9618821625876264
1708780515.0304105,-0.004000000189989805,-0.2590000033378601,0.619652124803179,4.1964270357424045,0.2709740487297187,0.9625866531980506
1708780515.0504854,0.0,-0.22300000488758087,0.619652124803179,4.1964270357424045,0.2688187825703745,0.9631907714141481
1708780515.0705173,-0.004000000189989805,-0.2590000033378601,0.6195835774414936,4.1963855416381595,0.2663192243876931,0.9638848845798639
1708780515.0903926,0.0,-0.22300000488758087,0.6195835774414936,4.1963855416381595,0.26418250192467624,0.9644727086220836
